"Method","Time (ms)","Avg. Time (ms)","Own Time (ms)","Count"
"com.opensymphony.xwork2.validator.AnnotationValidationConfigurationBuilder.processAnnotations(Object) AnnotationValidationConfigurationBuilder.java","1417","0.1","53","9975"
"org.apache.jsp.HelloWorld_jsp._jspx_meth_s_005fproperty_005f0(PageContext) HelloWorld_jsp.java","1409","13","1","105"
"org.apache.struts2.views.jsp.ComponentTagSupport.doStartTag() ComponentTagSupport.java","1400","13","2","105"
"jdk.internal.loader.URLClassPath$JarLoader.ensureOpen() URLClassPath.java","1384","< 0.1","1384","813990"
"ognl.OgnlRuntime.isMethodAccessible(OgnlContext, Object, Method, String) OgnlRuntime.java","1353","0.8","3","1583"
"org.apache.struts2.components.Property.start(Writer) Property.java","1352","12","1","105"
"com.opensymphony.xwork2.util.AnnotationUtils.resolvePropertyName(Method) AnnotationUtils.java","1334","0.1","90","9030"
"java.util.jar.JarFile.getVersionedEntry(String, JarEntry) JarFile.java","1302","< 0.1","268","49602"
"org.apache.struts2.dispatcher.PrepareOperations.findActionMapping(HttpServletRequest, HttpServletResponse, boolean) PrepareOperations.java","1225","11","0","108"
"com.opensymphony.xwork2.ognl.accessor.ObjectAccessor.getProperty(Map, Object, Object) ObjectAccessor.java","1194","2","4","421"
"ognl.ObjectPropertyAccessor.getProperty(Map, Object, Object) ObjectPropertyAccessor.java","1182","2","1","421"
"ognl.ObjectPropertyAccessor.getPossibleProperty(Map, Object, String) ObjectPropertyAccessor.java","1181","2","1","421"
"ognl.OgnlRuntime.getMethodValue(OgnlContext, Object, String, boolean) OgnlRuntime.java","1179","2","3","421"
"java.lang.StackStreamFactory$FrameBuffer.get() StackStreamFactory.java","1107","< 0.1","443","121554"
"org.eclipse.jetty.util.thread.strategy.AdaptiveExecutionStrategy.produce() AdaptiveExecutionStrategy.java","1066","1066","0","1"
"java.util.regex.Matcher.matches() Matcher.java","1024","< 0.1","61","17537"
"com.opensymphony.xwork2.ognl.OgnlNullHandlerWrapper.nullPropertyValue(Map, Object, Object) OgnlNullHandlerWrapper.java","985","2","1","422"
"com.opensymphony.xwork2.conversion.impl.InstantiatingNullHandler.nullPropertyValue(Map, Object, Object) InstantiatingNullHandler.java","983","2","2","422"
"java.util.regex.Matcher.match(int, int) Matcher.java","963","< 0.1","63","17537"
"com.opensymphony.xwork2.ognl.OgnlValueStack.findValue(String, Class, boolean) OgnlValueStack.java","924","8","0.8","105"
"com.opensymphony.xwork2.ognl.OgnlValueStack.tryFindValueWhenExpressionIsNotNull(String, Class) OgnlValueStack.java","921","8","0.4","105"
"com.opensymphony.xwork2.ognl.OgnlValueStack.tryFindValue(String, Class) OgnlValueStack.java","921","8","0.8","105"
"com.opensymphony.xwork2.ognl.OgnlValueStack.getValue(String, Class) OgnlValueStack.java","919","8","0.4","105"
"com.opensymphony.xwork2.ognl.OgnlUtil.getValue(String, Map, Object, Class) OgnlUtil.java","919","8","0.6","105"
"com.opensymphony.xwork2.ognl.OgnlUtil.lambda$getValue$3(Map, Object, Class, Object) OgnlUtil.java","916","8","0.4","105"
"org.apache.struts2.dispatcher.StrutsRequestWrapper.getAttribute(String) StrutsRequestWrapper.java","912","0.7","4","1265"
"org.apache.struts2.dispatcher.mapper.DefaultActionMapper.getMapping(HttpServletRequest, ConfigurationManager) DefaultActionMapper.java","893","8","2","106"
